nominal_identity_psll_db,nominal_identity_weakest_target_gain_db,nominal_identity_target_spread_db,nominal_identity_nearest_iso_db,nominal_identity_local_iso_db,nominal_identity_pointing_error_deg,nominal_identity_active_rl_floor_db,nominal_identity_active_rl_gate,nominal_identity_psll_margin_db,nominal_identity_nearest_iso_margin_db,nominal_identity_local20_iso_margin_db,nominal_identity_mainlobe_margin_db,nominal_identity_active_rl_margin_db,nominal_identity_hardware_margin_db,nominal_identity_strict_pass,nominal_identity_combined_dynamic_range_db,nominal_identity_combined_peak_to_rms_db,nominal_identity_corner_power_increase_db,nominal_identity_normalized_wng_db,nominal_E2_source_psll_db,nominal_E2_source_weakest_target_gain_db,nominal_E2_source_target_spread_db,nominal_E2_source_nearest_iso_db,nominal_E2_source_local_iso_db,nominal_E2_source_pointing_error_deg,nominal_E2_source_active_rl_floor_db,nominal_E2_source_active_rl_gate,nominal_E2_source_psll_margin_db,nominal_E2_source_nearest_iso_margin_db,nominal_E2_source_local20_iso_margin_db,nominal_E2_source_mainlobe_margin_db,nominal_E2_source_active_rl_margin_db,nominal_E2_source_hardware_margin_db,nominal_E2_source_strict_pass,nominal_E2_source_combined_dynamic_range_db,nominal_E2_source_combined_peak_to_rms_db,nominal_E2_source_corner_power_increase_db,nominal_E2_source_normalized_wng_db,frequency_low_identity_psll_db,frequency_low_identity_weakest_target_gain_db,frequency_low_identity_target_spread_db,frequency_low_identity_nearest_iso_db,frequency_low_identity_local_iso_db,frequency_low_identity_pointing_error_deg,frequency_low_identity_active_rl_floor_db,frequency_low_identity_active_rl_gate,frequency_low_identity_psll_margin_db,frequency_low_identity_nearest_iso_margin_db,frequency_low_identity_local20_iso_margin_db,frequency_low_identity_mainlobe_margin_db,frequency_low_identity_active_rl_margin_db,frequency_low_identity_hardware_margin_db,frequency_low_identity_strict_pass,frequency_low_identity_combined_dynamic_range_db,frequency_low_identity_combined_peak_to_rms_db,frequency_low_identity_corner_power_increase_db,frequency_low_identity_normalized_wng_db,frequency_low_E2_source_psll_db,frequency_low_E2_source_weakest_target_gain_db,frequency_low_E2_source_target_spread_db,frequency_low_E2_source_nearest_iso_db,frequency_low_E2_source_local_iso_db,frequency_low_E2_source_pointing_error_deg,frequency_low_E2_source_active_rl_floor_db,frequency_low_E2_source_active_rl_gate,frequency_low_E2_source_psll_margin_db,frequency_low_E2_source_nearest_iso_margin_db,frequency_low_E2_source_local20_iso_margin_db,frequency_low_E2_source_mainlobe_margin_db,frequency_low_E2_source_active_rl_margin_db,frequency_low_E2_source_hardware_margin_db,frequency_low_E2_source_strict_pass,frequency_low_E2_source_combined_dynamic_range_db,frequency_low_E2_source_combined_peak_to_rms_db,frequency_low_E2_source_corner_power_increase_db,frequency_low_E2_source_normalized_wng_db,all_corner_strict_pass,source_pair_strict_pass,all_corner_pattern_pass,all_corner_active_rl_pass,robust_worst_margin_db,robust_pattern_margin_db,robust_active_rl_margin_db,robust_hardware_margin_db,source_candidate_index,candidate_index,sample_index,k,ratio,active_count,variant,command_hash,relative_command_change,source_state_reconstruction_max_abs,optimizer_joint_equality_error_max,optimizer_joint_regional_ratio_max,optimizer_joint_equality_condition_number,optimizer_analog_E2_active_rl_floor_db,optimizer_frozen_implementation_E2_active_rl_floor_db,optimizer_selected_sweep_index,selected
-9.153427124023438,82.2088623046875,7.62939453125e-06,31.32449722290039,24.394447326660156,8.537736462515939e-07,11.563705020996997,1,9.153427124023438,6.324497222900391,4.394447326660156,0.476348876953125,1.5637049674987793,1.0,1,15.995724000898146,5.942175907362993,0.0,-0.7492390094382828,-9.215957641601562,82.19226837158203,0.00102996826171875,30.977825164794922,24.00220489501953,8.537736462515939e-07,11.512356384341476,1,9.215957641601562,5.977825164794922,4.002204895019531,0.45975494384765625,1.5123564004898071,1.0017175674438477,1,16.158757286739277,5.864483163034936,-0.0017176129391144998,-0.7567566270468948,-9.147956848144531,82.21146392822266,7.62939453125e-06,31.29883575439453,24.426578521728516,8.537736462515939e-07,11.565755773206092,1,9.147956848144531,6.298835754394531,4.426578521728516,0.47895050048828125,1.5657557249069214,1.0,1,15.995724000898146,5.942175907362993,0.0,-0.7487937283741343,-9.215629577636719,82.19486999511719,0.00109100341796875,30.892826080322266,24.033126831054688,8.537736462515939e-07,11.376734612137012,1,9.215629577636719,5.892826080322266,4.0331268310546875,0.4623565673828125,1.3767346143722534,1.0017175674438477,1,16.158757286739277,5.864483163034936,-0.0017176129391144998,-0.7562183128660134,1,1,1,1,0.45975494384765625,0.45975494384765625,1.3767346143722534,1.0,0,3,426106,2,0.5,128,joint_median_r2_rl11p5,262ace43daefc1788c28a3cf1b6137c2d582c8f6fe11051a2a1f88112411040d,0.0516907162964344,0.0,4.6645862821467844e-07,0.9992095365818549,196608232.59908232,11.512868843079534,11.376734612137012,3.0,1
-9.259490966796875,81.83246612548828,3.0517578125e-05,31.424530029296875,24.710678100585938,8.537736462515939e-07,11.53776758752782,1,9.259490966796875,6.424530029296875,4.7106781005859375,0.3095245361328125,1.5377675294876099,1.0,1,17.404244594290397,4.2860713003013,0.0,-0.7853329170982779,-9.12908935546875,81.849609375,0.00433349609375,30.618568420410156,24.133995056152344,8.537736462515939e-07,11.50827027508509,1,9.12908935546875,5.618568420410156,4.133995056152344,0.32666778564453125,1.508270263671875,1.0257511138916016,1,17.032504866937753,4.385614232082729,-0.025751172033717223,-0.7868322554887401,-8.859565734863281,81.80679321289062,6.866455078125e-05,31.30038070678711,24.97937774658203,8.537736462515939e-07,11.514546834412158,1,8.859565734863281,6.300380706787109,4.979377746582031,0.28385162353515625,1.5145468711853027,1.0,1,17.404244594290397,4.2860713003013,0.0,-0.7884188351678061,-8.826744079589844,81.8254165649414,0.00389862060546875,30.480010986328125,24.389118194580078,8.537736462515939e-07,11.432799962660834,1,8.826744079589844,5.480010986328125,4.389118194580078,0.3024749755859375,1.4327999353408813,1.0257511138916016,1,17.032504866937753,4.385614232082729,-0.025751172033717223,-0.7891381200145643,1,1,1,1,0.28385162353515625,0.28385162353515625,1.4327999353408813,1.0,1,3,426104,2,0.5,128,joint_median_r2_rl11p5,92231530f465f12554c357c49063a3a8a03cfc408859c66133a3f6479d215e42,0.15518984198570251,0.0,3.5383852508309346e-06,0.9945476227484282,11609783.510017728,11.514546829088708,11.432799962660834,2.0,1
-4.638526916503906,81.52924346923828,3.0517578125e-05,32.249107360839844,24.14519500732422,0.0,10.624899656224866,1,4.638526916503906,7.249107360839844,4.145195007324219,0.3924713134765625,0.624899685382843,1.0,1,17.088205141284167,7.844946841419121,0.0,-1.2317308556097981,-4.7286224365234375,81.50177764892578,0.00145721435546875,31.5361328125,23.93555450439453,0.0,10.503104627522983,1,4.7286224365234375,6.5361328125,3.9355545043945312,0.3650054931640625,0.5031046271324158,1.0196694135665894,1,16.685474508949863,7.722624297344092,-0.01966936226831192,-1.235601933925557,-4.627662658691406,81.51184844970703,3.814697265625e-05,31.659130096435547,23.607799530029297,0.0,10.794193433180993,1,4.627662658691406,6.659130096435547,3.607799530029297,0.3750762939453125,0.7941934466362,1.0,1,17.088205141284167,7.844946841419121,0.0,-1.2342270167784757,-4.718025207519531,81.48413848876953,0.00196075439453125,31.199039459228516,23.43227767944336,0.0,10.488003876118428,1,4.718025207519531,6.199039459228516,3.4322776794433594,0.3473663330078125,0.4880038797855377,1.0196694135665894,1,16.685474508949863,7.722624297344092,-0.01966936226831192,-1.2378670151067652,1,1,1,1,0.3473663330078125,0.3473663330078125,0.4880038797855377,1.0,2,1,426100,2,0.5,128,joint_weak_r2_rl10p5,ca388cfcbc0b4ee54a40cf5385c3cdb2eb8254f51ddc580c101dd34fa2929fb5,0.10619380325078964,0.0,3.0033241289975913e-06,0.9370991220422608,37122866.83322422,10.294542439672856,10.488003876118428,2.0,1
-10.040763854980469,82.71839904785156,0.0,30.8736572265625,24.853893280029297,0.0,11.665751972229739,1,10.040763854980469,5.8736572265625,4.853893280029297,0.42684173583984375,1.6657519340515137,1.0,1,16.496322191642243,4.629940845907976,0.0,-0.7476715060951207,-9.956581115722656,82.71454620361328,0.00782012939453125,30.93850326538086,24.787567138671875,0.0,11.446589787542825,1,9.956581115722656,5.938503265380859,4.787567138671875,0.4229888916015625,1.4465898275375366,0.9950237274169922,1,16.68350805170477,4.567912274053441,0.004976253867224797,-0.7422178519539946,-10.11346435546875,82.69966888427734,0.00182342529296875,30.756404876708984,24.562747955322266,0.9999999999999002,11.5474237391532,1,10.11346435546875,5.756404876708984,4.562747955322266,0.408111572265625,1.5474237203598022,1.0,1,16.496322191642243,4.629940845907976,0.0,-0.7693186106438833,-10.030601501464844,82.69230651855469,0.04436492919921875,30.80184555053711,24.687904357910156,0.9999999999999002,11.370979292129062,1,10.030601501464844,5.801845550537109,4.687904357910156,0.40074920654296875,1.3709793090820312,0.9950237274169922,1,16.68350805170477,4.567912274053441,0.004976253867224797,-0.7665978278973984,1,1,1,1,0.40074920654296875,0.40074920654296875,1.3709793090820312,0.9950237274169922,3,3,426107,2,0.6000000238418579,154,joint_median_r2_rl11p5,9ffa7cfbb3c4d91d8094d3a06d3ff1268e987e72f5de1b4e045417602ea7f8ad,0.13196305930614471,0.0,2.0478625069901024e-08,1.0043544838116472,32655236.359617073,11.484444339268755,11.370979292129062,3.0,1
-7.844001770019531,83.69720458984375,0.1164703369140625,28.44457244873047,24.883663177490234,8.537736462515939e-07,11.24528619053124,1,7.844001770019531,3.4445724487304688,4.883663177490234,0.5,1.245286226272583,1.0,1,17.980732544042873,5.057347056808954,0.0,-0.6061193202146723,-7.548454284667969,83.70990753173828,0.08640289306640625,28.526020050048828,24.301963806152344,8.537736462515939e-07,11.001772689866092,1,7.548454284667969,3.526020050048828,4.301963806152344,0.5127029418945312,1.0017726421356201,1.0056685209274292,1,18.95445959035001,5.149880483510909,-0.005668558389306278,-0.6025498756672758,-7.2995147705078125,83.64756774902344,0.17706298828125,28.43768310546875,24.85745620727539,8.537736462515939e-07,9.485457416171299,0,7.2995147705078125,3.43768310546875,4.857456207275391,0.4503631591796875,-0.5145425796508789,1.0,0,17.980732544042873,5.057347056808954,0.0,-0.6182416209290429,-7.0205841064453125,83.65641784667969,0.148834228515625,28.537010192871094,24.288997650146484,8.537736462515939e-07,9.111036121820838,0,7.0205841064453125,3.5370101928710938,4.288997650146484,0.4592132568359375,-0.8889638781547546,1.0056685209274292,0,18.95445959035001,5.149880483510909,-0.005668558389306278,-0.6193202765578973,0,0,1,0,-0.8889638781547546,0.4503631591796875,-0.8889638781547546,1.0,4,0,426102,2,0.699999988079071,179,baseline_frozen,7785bb79fb335c3312ceeea2a41ffd0cc588b9478133f8c6aa8c3871066cbf58,0.0,0.0,,,,,,,1
-10.914047241210938,84.2050552368164,3.814697265625e-05,29.03485107421875,23.68077850341797,0.0,11.50557394976122,1,10.914047241210938,4.03485107421875,3.6807785034179688,0.5097427368164062,1.5055739879608154,1.0,1,17.55679220390774,4.44469399813706,0.0,-0.4003560224531299,-10.901527404785156,84.18994903564453,0.00885009765625,28.862247467041016,23.51551055908203,0.0,11.585002790119825,1,10.901527404785156,3.8622474670410156,3.5155105590820312,0.49463653564453125,1.5850027799606323,0.9950563907623291,1,16.68295902587063,4.429315170637937,0.004943611580018924,-0.4089925503172319,-10.436531066894531,84.18408203125,6.103515625e-05,28.65993881225586,23.58563232421875,0.0,11.520125036149981,1,10.436531066894531,3.6599388122558594,3.58563232421875,0.48876953125,1.5201250314712524,1.0,1,17.55679220390774,4.44469399813706,0.0,-0.4063666058058796,-10.417251586914062,84.17072296142578,0.00771331787109375,28.50204849243164,23.423084259033203,0.0,11.447467420448715,1,10.417251586914062,3.5020484924316406,3.423084259033203,0.47541046142578125,1.4474674463272095,0.9950563907623291,1,16.68295902587063,4.429315170637937,0.004943611580018924,-0.41338853691646116,1,1,1,1,0.47541046142578125,0.47541046142578125,1.4474674463272095,0.9950563907623291,5,3,426105,2,0.800000011920929,205,joint_median_r2_rl11p5,f52321725cb2273be6d8f56c3979496ae97d5856ec901df0cf85bb5afb2392ff,0.05836139991879463,0.0,3.142084684163068e-06,0.9998337943516454,17518239.97849701,11.50557394976122,11.447467420448715,1.0,1
-9.272056579589844,82.7055435180664,0.0,30.58629608154297,25.404537200927734,8.537736462515939e-07,11.838860699835735,1,9.272056579589844,5.586296081542969,5.404537200927734,0.15406036376953125,1.8388607501983643,1.0,1,16.249657395383505,5.749243866304887,0.0,-1.191595538445626,-9.263229370117188,82.70368957519531,0.002899169921875,30.518756866455078,25.4468994140625,8.537736462515939e-07,11.841027127960665,1,9.263229370117188,5.518756866455078,5.4468994140625,0.1522064208984375,1.8410271406173706,1.0131057500839233,1,15.895930126255749,5.849241061926161,-0.013105769382404755,-1.2047357930144589,-9.344345092773438,82.69942474365234,7.62939453125e-06,30.531780242919922,25.369213104248047,8.537736462515939e-07,12.012894815637216,1,9.344345092773438,5.531780242919922,5.369213104248047,0.14794158935546875,2.012894868850708,1.0,1,16.249657395383505,5.749243866304887,0.0,-1.1970097917176046,-9.334930419921875,82.69647216796875,0.00310516357421875,30.433902740478516,25.51122283935547,8.537736462515939e-07,11.884779339351628,1,9.334930419921875,5.433902740478516,5.511222839355469,0.144989013671875,1.8847793340682983,1.0131057500839233,1,15.895930126255749,5.849241061926161,-0.013105769382404755,-1.211480100375789,1,1,1,1,0.144989013671875,0.144989013671875,1.8388607501983643,1.0,6,4,426109,2,0.6000000238418579,154,joint_median_r5_rl12,6dff00ed2653f9392b8d5bfd3de99b1eb4e4d2a81aef48f65939479f9109e1c0,0.18665450811386108,0.0,6.068468034234147e-07,1.0259361427921414,103039615.225211,11.838860699359522,11.838860699835735,3.0,1
-5.275062561035156,79.19290161132812,0.0679168701171875,27.020442962646484,22.817893981933594,0.13956967372334456,11.198981890422903,1,5.275062561035156,2.0204429626464844,2.8178939819335938,0.5,1.1989818811416626,1.0,1,17.94703965320352,7.536873236617407,0.0,-0.7498297957381035,-5.271461486816406,79.17253112792969,0.06615447998046875,27.119216918945312,22.536075592041016,0.13956967372334456,11.078790156122722,1,5.271461486816406,2.1192169189453125,2.5360755920410156,0.4796295166015625,1.0787901878356934,1.0020744800567627,1,18.22736624382136,7.52356551744837,-0.0020745017660574344,-0.7510821633313538,-5.269889831542969,79.18016052246094,0.08802032470703125,27.10888671875,22.814895629882812,0.13956967372334456,8.979253513315106,0,5.269889831542969,2.10888671875,2.8148956298828125,0.4872589111328125,-1.0207464694976807,1.0,0,17.94703965320352,7.536873236617407,0.0,-0.7505185937336533,-5.2894134521484375,79.1783676147461,0.06804656982421875,26.978572845458984,22.44470977783203,0.13956967372334456,8.844844069382722,0,5.2894134521484375,1.9785728454589844,2.4447097778320312,0.48546600341796875,-1.155155897140503,1.0020744800567627,0,18.22736624382136,7.52356551744837,-0.0020745017660574344,-0.7515864370189387,0,0,1,0,-1.155155897140503,0.4796295166015625,-1.155155897140503,1.0,7,0,426111,4,0.5,128,baseline_frozen,0dfdfd29d747ce1509336f7c9396ec071059da2385147a1564a40b43f8026959,0.0,0.0,,,,,,,1
-3.1941909790039062,78.4437484741211,0.13538360595703125,26.682483673095703,22.501651763916016,0.9999999999999002,11.795060443902637,1,3.1941909790039062,1.6824836730957031,2.5016517639160156,0.5,1.795060396194458,1.0,1,18.092236158727232,8.522180897112241,0.0,-1.1031711567714673,-3.20147705078125,78.4522476196289,0.15015411376953125,25.87499237060547,22.323863983154297,0.9999999999999002,11.315627173427664,1,3.20147705078125,0.8749923706054688,2.323863983154297,0.5,1.3156272172927856,1.000921368598938,1,18.580652215259118,8.525420011063744,-0.0009213334703158996,-1.1190221728090495,-3.212432861328125,78.43634796142578,0.14707183837890625,26.531085968017578,22.460357666015625,0.6180056077586904,9.902040427762113,0,3.212432861328125,1.5310859680175781,2.460357666015625,0.4925994873046875,-0.09795957058668137,1.0,0,18.092236158727232,8.522180897112241,0.0,-1.1089504819161824,-3.2239303588867188,78.44818878173828,0.14939117431640625,25.93402099609375,22.342552185058594,0.6180056077586904,9.686873502746105,0,3.2239303588867188,0.93402099609375,2.3425521850585938,0.5044403076171875,-0.31312650442123413,1.000921368598938,0,18.580652215259118,8.525420011063744,-0.0009213334703158996,-1.125702121049753,0,0,1,0,-0.31312650442123413,0.4925994873046875,-0.31312650442123413,1.0,8,0,426115,4,0.5,128,baseline_frozen,2ce0b6915393bfc4001ed62c2a5fb840513fd38cbe5bddce61c28a81558ecdf3,0.0,0.0,,,,,,,1
-7.091484069824219,79.40762329101562,0.00023651123046875,27.190597534179688,21.23395538330078,1.2074182697257333e-06,11.577854517389639,1,7.091484069824219,2.1905975341796875,1.2339553833007812,0.47812652587890625,1.5778545141220093,1.0,1,17.328170332242102,6.417595919875,0.0,-0.5356551197575145,-7.1493682861328125,79.39356231689453,0.01505279541015625,27.353988647460938,21.36217498779297,1.2074182697257333e-06,11.552554480039369,1,7.1493682861328125,2.3539886474609375,1.3621749877929688,0.4640655517578125,1.5525544881820679,1.0024281740188599,1,17.055186233645262,6.431005725579845,-0.002428134101472779,-0.5440016035418975,-7.093849182128906,79.40263366699219,0.00020599365234375,27.24496078491211,21.080612182617188,1.2074182697257333e-06,11.550111249091676,1,7.093849182128906,2.2449607849121094,1.0806121826171875,0.47313690185546875,1.5501112937927246,1.0,1,17.328170332242102,6.417595919875,0.0,-0.541947833944422,-7.08050537109375,79.38803100585938,0.01590728759765625,27.43798828125,21.196868896484375,1.2074182697257333e-06,11.452412992930741,1,7.08050537109375,2.43798828125,1.196868896484375,0.45853424072265625,1.4524129629135132,1.0024281740188599,1,17.055186233645262,6.431005725579845,-0.002428134101472779,-0.5498720988846948,1,1,1,1,0.45853424072265625,0.45853424072265625,1.4524129629135132,1.0,9,3,426116,4,0.6000000238418579,154,joint_median_r2_rl11p5,7e10061b8aaab4f1abd2e0b899c271b936aefc7e6f3124dbd9d5de753fff71df,0.09116280823945999,0.0,1.9222215040877683e-05,0.9997744613827002,87333433.46793202,11.453043763960256,11.452412992930741,1.0,1
