nominal_identity_psll_db,nominal_identity_weakest_target_gain_db,nominal_identity_target_spread_db,nominal_identity_nearest_iso_db,nominal_identity_local_iso_db,nominal_identity_pointing_error_deg,nominal_identity_active_rl_floor_db,nominal_identity_active_rl_gate,nominal_identity_psll_margin_db,nominal_identity_nearest_iso_margin_db,nominal_identity_local20_iso_margin_db,nominal_identity_mainlobe_margin_db,nominal_identity_active_rl_margin_db,nominal_identity_hardware_margin_db,nominal_identity_strict_pass,nominal_identity_combined_dynamic_range_db,nominal_identity_combined_peak_to_rms_db,nominal_identity_corner_power_increase_db,nominal_identity_normalized_wng_db,frequency_low_identity_psll_db,frequency_low_identity_weakest_target_gain_db,frequency_low_identity_target_spread_db,frequency_low_identity_nearest_iso_db,frequency_low_identity_local_iso_db,frequency_low_identity_pointing_error_deg,frequency_low_identity_active_rl_floor_db,frequency_low_identity_active_rl_gate,frequency_low_identity_psll_margin_db,frequency_low_identity_nearest_iso_margin_db,frequency_low_identity_local20_iso_margin_db,frequency_low_identity_mainlobe_margin_db,frequency_low_identity_active_rl_margin_db,frequency_low_identity_hardware_margin_db,frequency_low_identity_strict_pass,frequency_low_identity_combined_dynamic_range_db,frequency_low_identity_combined_peak_to_rms_db,frequency_low_identity_corner_power_increase_db,frequency_low_identity_normalized_wng_db,frequency_low_E2_source_psll_db,frequency_low_E2_source_weakest_target_gain_db,frequency_low_E2_source_target_spread_db,frequency_low_E2_source_nearest_iso_db,frequency_low_E2_source_local_iso_db,frequency_low_E2_source_pointing_error_deg,frequency_low_E2_source_active_rl_floor_db,frequency_low_E2_source_active_rl_gate,frequency_low_E2_source_psll_margin_db,frequency_low_E2_source_nearest_iso_margin_db,frequency_low_E2_source_local20_iso_margin_db,frequency_low_E2_source_mainlobe_margin_db,frequency_low_E2_source_active_rl_margin_db,frequency_low_E2_source_hardware_margin_db,frequency_low_E2_source_strict_pass,frequency_low_E2_source_combined_dynamic_range_db,frequency_low_E2_source_combined_peak_to_rms_db,frequency_low_E2_source_corner_power_increase_db,frequency_low_E2_source_normalized_wng_db,frequency_high_identity_psll_db,frequency_high_identity_weakest_target_gain_db,frequency_high_identity_target_spread_db,frequency_high_identity_nearest_iso_db,frequency_high_identity_local_iso_db,frequency_high_identity_pointing_error_deg,frequency_high_identity_active_rl_floor_db,frequency_high_identity_active_rl_gate,frequency_high_identity_psll_margin_db,frequency_high_identity_nearest_iso_margin_db,frequency_high_identity_local20_iso_margin_db,frequency_high_identity_mainlobe_margin_db,frequency_high_identity_active_rl_margin_db,frequency_high_identity_hardware_margin_db,frequency_high_identity_strict_pass,frequency_high_identity_combined_dynamic_range_db,frequency_high_identity_combined_peak_to_rms_db,frequency_high_identity_corner_power_increase_db,frequency_high_identity_normalized_wng_db,frequency_high_E2_source_psll_db,frequency_high_E2_source_weakest_target_gain_db,frequency_high_E2_source_target_spread_db,frequency_high_E2_source_nearest_iso_db,frequency_high_E2_source_local_iso_db,frequency_high_E2_source_pointing_error_deg,frequency_high_E2_source_active_rl_floor_db,frequency_high_E2_source_active_rl_gate,frequency_high_E2_source_psll_margin_db,frequency_high_E2_source_nearest_iso_margin_db,frequency_high_E2_source_local20_iso_margin_db,frequency_high_E2_source_mainlobe_margin_db,frequency_high_E2_source_active_rl_margin_db,frequency_high_E2_source_hardware_margin_db,frequency_high_E2_source_strict_pass,frequency_high_E2_source_combined_dynamic_range_db,frequency_high_E2_source_combined_peak_to_rms_db,frequency_high_E2_source_corner_power_increase_db,frequency_high_E2_source_normalized_wng_db,all_corner_strict_pass,source_pair_strict_pass,all_corner_pattern_pass,all_corner_active_rl_pass,robust_worst_margin_db,robust_pattern_margin_db,robust_active_rl_margin_db,robust_hardware_margin_db,sample_index,k,ratio,round,mask_family,parent_origin,parent_source_index,quick_active_rl_floor_db,quick_high_active_rl_floor_db,evaluation_index,mask_hash,command_hash,design_reserve_pass,robust_psll_margin_db,generated_index,optimizer_joint_equality_error_max,optimizer_joint_regional_ratio_max,optimizer_joint_equality_condition_number,optimizer_analog_E2_active_rl_floor_db,optimizer_frozen_implementation_E2_active_rl_floor_db,optimizer_selected_sweep_index,weight_path_alpha
-9.153427124023438,82.2088623046875,7.62939453125e-06,31.32449722290039,24.394447326660156,8.537736462515939e-07,11.563705020996997,1,9.153427124023438,6.324497222900391,4.394447326660156,0.476348876953125,1.5637049674987793,1.0,1,15.995724000898146,5.942175907362993,0.0,-0.7492390094382828,-9.147956848144531,82.21146392822266,7.62939453125e-06,31.29883575439453,24.426578521728516,8.537736462515939e-07,11.565755773206092,1,9.147956848144531,6.298835754394531,4.426578521728516,0.47895050048828125,1.5657557249069214,1.0,1,15.995724000898146,5.942175907362993,0.0,-0.7487937283741343,-9.215629577636719,82.19486999511719,0.00109100341796875,30.892826080322266,24.033126831054688,8.537736462515939e-07,11.376734612137012,1,9.215629577636719,5.892826080322266,4.0331268310546875,0.4623565673828125,1.3767346143722534,1.0017175674438477,1,16.158757286739277,5.864483163034936,-0.0017176129391144998,-0.7562183128660134,-9.196327209472656,82.16056823730469,0.00946044921875,31.331096649169922,24.348983764648438,8.537736462515939e-07,9.66786976082775,0,9.196327209472656,6.331096649169922,4.3489837646484375,0.4280548095703125,-0.3321302533149719,1.0,0,15.995724000898146,5.942175907362993,0.0,-0.7504814130251657,-9.112663269042969,82.1644287109375,0.0080108642578125,31.17144775390625,24.11870574951172,8.537736462515939e-07,9.187918371984887,0,9.112663269042969,6.17144775390625,4.118705749511719,0.431915283203125,-0.8120816349983215,0.9937254190444946,0,16.081977083398876,5.89533578406483,0.00627460814640871,-0.7453497511344076,0,0,1,0,-0.8120816349983215,0.4280548095703125,-0.8120816349983215,0.9937254190444946,426106,2,0.5,v19_frozen,v19_frozen,v19_joint_projection,0,nan,nan,0,e8e44726e4566270,262ace43daefc1788c28a3cf1b6137c2d582c8f6fe11051a2a1f88112411040d,0,9.112663269042969,,,,,,,,
-9.259490966796875,81.83246612548828,3.0517578125e-05,31.424530029296875,24.710678100585938,8.537736462515939e-07,11.53776758752782,1,9.259490966796875,6.424530029296875,4.7106781005859375,0.3095245361328125,1.5377675294876099,1.0,1,17.404244594290397,4.2860713003013,0.0,-0.7853329170982779,-8.859565734863281,81.80679321289062,6.866455078125e-05,31.30038070678711,24.97937774658203,8.537736462515939e-07,11.514546834412158,1,8.859565734863281,6.300380706787109,4.979377746582031,0.28385162353515625,1.5145468711853027,1.0,1,17.404244594290397,4.2860713003013,0.0,-0.7884188351678061,-8.826744079589844,81.8254165649414,0.00389862060546875,30.480010986328125,24.389118194580078,8.537736462515939e-07,11.432799962660834,1,8.826744079589844,5.480010986328125,4.389118194580078,0.3024749755859375,1.4327999353408813,1.0257511138916016,1,17.032504866937753,4.385614232082729,-0.025751172033717223,-0.7891381200145643,-9.299430847167969,81.79206085205078,0.02025604248046875,31.55205535888672,24.45093536376953,8.537736462515939e-07,9.530915338988471,0,9.299430847167969,6.552055358886719,4.450935363769531,0.2691192626953125,-0.46908465027809143,1.0,0,17.404244594290397,4.2860713003013,0.0,-0.7934490427088512,-9.378189086914062,81.78874969482422,0.02617645263671875,30.741939544677734,24.538402557373047,0.9999999999999002,9.305416798055607,0,9.378189086914062,5.741939544677734,4.538402557373047,0.26580810546875,-0.6945831775665283,1.0174152851104736,0,17.045560243979722,4.414922011249013,-0.017415324211776644,-0.8050683239905452,0,0,1,0,-0.6945831775665283,0.26580810546875,-0.6945831775665283,1.0,426104,2,0.5,v19_frozen,v19_frozen,v19_joint_projection,1,nan,nan,1,3a3d58d62995bf7c,92231530f465f12554c357c49063a3a8a03cfc408859c66133a3f6479d215e42,0,8.826744079589844,,,,,,,,
-4.638526916503906,81.52924346923828,3.0517578125e-05,32.249107360839844,24.14519500732422,0.0,10.624899656224866,1,4.638526916503906,7.249107360839844,4.145195007324219,0.3924713134765625,0.624899685382843,1.0,1,17.088205141284167,7.844946841419121,0.0,-1.2317308556097981,-4.627662658691406,81.51184844970703,3.814697265625e-05,31.659130096435547,23.607799530029297,0.0,10.794193433180993,1,4.627662658691406,6.659130096435547,3.607799530029297,0.3750762939453125,0.7941934466362,1.0,1,17.088205141284167,7.844946841419121,0.0,-1.2342270167784757,-4.718025207519531,81.48413848876953,0.00196075439453125,31.199039459228516,23.43227767944336,0.0,10.488003876118428,1,4.718025207519531,6.199039459228516,3.4322776794433594,0.3473663330078125,0.4880038797855377,1.0196694135665894,1,16.685474508949863,7.722624297344092,-0.01966936226831192,-1.2378670151067652,-4.6427459716796875,81.4942626953125,0.0179290771484375,32.66032028198242,24.692367553710938,0.0,9.209627148518303,0,4.6427459716796875,7.660320281982422,4.6923675537109375,0.35749053955078125,-0.7903728485107422,1.0,0,17.088205141284167,7.844946841419121,0.0,-1.2316497281087948,-4.677482604980469,81.47093200683594,0.03957366943359375,33.013370513916016,24.28353500366211,0.0,8.947775507954388,0,4.677482604980469,8.013370513916016,4.283535003662109,0.33415985107421875,-1.0522245168685913,1.0069578886032104,0,17.849169070545777,7.940540670146765,-0.00695783707603926,-1.2399465016607094,0,0,1,0,-1.0522245168685913,0.33415985107421875,-1.0522245168685913,1.0,426100,2,0.5,v19_frozen,v19_frozen,v19_joint_projection,2,nan,nan,2,1f6fb00506bdd7b4,ca388cfcbc0b4ee54a40cf5385c3cdb2eb8254f51ddc580c101dd34fa2929fb5,0,4.627662658691406,,,,,,,,
-10.040763854980469,82.71839904785156,0.0,30.8736572265625,24.853893280029297,0.0,11.665751972229739,1,10.040763854980469,5.8736572265625,4.853893280029297,0.42684173583984375,1.6657519340515137,1.0,1,16.496322191642243,4.629940845907976,0.0,-0.7476715060951207,-10.11346435546875,82.69966888427734,0.00182342529296875,30.756404876708984,24.562747955322266,0.9999999999999002,11.5474237391532,1,10.11346435546875,5.756404876708984,4.562747955322266,0.408111572265625,1.5474237203598022,1.0,1,16.496322191642243,4.629940845907976,0.0,-0.7693186106438833,-10.030601501464844,82.69230651855469,0.04436492919921875,30.80184555053711,24.687904357910156,0.9999999999999002,11.370979292129062,1,10.030601501464844,5.801845550537109,4.687904357910156,0.40074920654296875,1.3709793090820312,0.9950237274169922,1,16.68350805170477,4.567912274053441,0.004976253867224797,-0.7665978278973984,-10.0079345703125,82.68257141113281,0.00873565673828125,31.058155059814453,24.816085815429688,1.0000000000002647,9.317901976314113,0,10.0079345703125,6.058155059814453,4.8160858154296875,0.39101409912109375,-0.6820980310440063,1.0,0,16.496322191642243,4.629940845907976,0.0,-0.7303836225879423,-10.188499450683594,82.65120697021484,0.06512451171875,31.229141235351562,24.49950408935547,1.0000000000002647,9.139826682073616,0,10.188499450683594,6.2291412353515625,4.499504089355469,0.359649658203125,-0.8601733446121216,1.0002741813659668,0,16.99605594976036,4.675909863308441,-0.0002742056308809597,-0.7326286205636066,0,0,1,0,-0.8601733446121216,0.359649658203125,-0.8601733446121216,0.9950237274169922,426107,2,0.6000000238418579,v19_frozen,v19_frozen,v19_joint_projection,3,nan,nan,3,a53abe5526fd7a23,9ffa7cfbb3c4d91d8094d3a06d3ff1268e987e72f5de1b4e045417602ea7f8ad,0,10.0079345703125,,,,,,,,
-7.844001770019531,83.69720458984375,0.1164703369140625,28.44457244873047,24.883663177490234,8.537736462515939e-07,11.24528619053124,1,7.844001770019531,3.4445724487304688,4.883663177490234,0.5,1.245286226272583,1.0,1,17.980732544042873,5.057347056808954,0.0,-0.6061193202146723,-7.2995147705078125,83.64756774902344,0.17706298828125,28.43768310546875,24.85745620727539,8.537736462515939e-07,9.485457416171299,0,7.2995147705078125,3.43768310546875,4.857456207275391,0.4503631591796875,-0.5145425796508789,1.0,0,17.980732544042873,5.057347056808954,0.0,-0.6182416209290429,-7.0205841064453125,83.65641784667969,0.148834228515625,28.537010192871094,24.288997650146484,8.537736462515939e-07,9.111036121820838,0,7.0205841064453125,3.5370101928710938,4.288997650146484,0.4592132568359375,-0.8889638781547546,1.0056685209274292,0,18.95445959035001,5.149880483510909,-0.005668558389306278,-0.6193202765578973,-8.415336608886719,83.68254089355469,0.076202392578125,28.384952545166016,24.917587280273438,8.537736462515939e-07,10.224186903695646,1,8.415336608886719,3.3849525451660156,4.9175872802734375,0.4853363037109375,0.22418689727783203,1.0,1,17.980732544042873,5.057347056808954,0.0,-0.6032315050513279,-8.35736083984375,83.67977142333984,0.09467315673828125,28.47290802001953,24.71826934814453,8.537736462515939e-07,9.79046327945923,0,8.35736083984375,3.4729080200195312,4.718269348144531,0.48256683349609375,-0.20953671634197235,1.0110523700714111,0,18.146362937189757,4.963094028963363,-0.011052352539152401,-0.6001788476644067,0,0,1,0,-0.8889638781547546,0.4503631591796875,-0.8889638781547546,1.0,426102,2,0.699999988079071,v19_frozen,v19_frozen,v19_joint_projection,4,nan,nan,4,0b6e353c7c45f104,7785bb79fb335c3312ceeea2a41ffd0cc588b9478133f8c6aa8c3871066cbf58,0,7.0205841064453125,,,,,,,,
-10.914047241210938,84.2050552368164,3.814697265625e-05,29.03485107421875,23.68077850341797,0.0,11.50557394976122,1,10.914047241210938,4.03485107421875,3.6807785034179688,0.5097427368164062,1.5055739879608154,1.0,1,17.55679220390774,4.44469399813706,0.0,-0.4003560224531299,-10.436531066894531,84.18408203125,6.103515625e-05,28.65993881225586,23.58563232421875,0.0,11.520125036149981,1,10.436531066894531,3.6599388122558594,3.58563232421875,0.48876953125,1.5201250314712524,1.0,1,17.55679220390774,4.44469399813706,0.0,-0.4063666058058796,-10.417251586914062,84.17072296142578,0.00771331787109375,28.50204849243164,23.423084259033203,0.0,11.447467420448715,1,10.417251586914062,3.5020484924316406,3.423084259033203,0.47541046142578125,1.4474674463272095,0.9950563907623291,1,16.68295902587063,4.429315170637937,0.004943611580018924,-0.41338853691646116,-10.359771728515625,84.1818618774414,0.02910614013671875,29.393733978271484,23.715763092041016,1.0000000000002647,9.545919689089072,0,10.359771728515625,4.393733978271484,3.7157630920410156,0.48654937744140625,-0.4540803134441376,1.0,0,17.55679220390774,4.44469399813706,0.0,-0.4011399522192761,-10.28759765625,84.19522094726562,0.00113677978515625,29.90079116821289,24.036338806152344,1.0000000000002647,9.774066835437024,0,10.28759765625,4.900791168212891,4.036338806152344,0.499908447265625,-0.22593316435813904,1.0070780515670776,0,18.351275731713397,4.632890058382274,-0.007078030749659302,-0.4036491575684697,0,0,1,0,-0.4540803134441376,0.47541046142578125,-0.4540803134441376,0.9950563907623291,426105,2,0.800000011920929,v19_frozen,v19_frozen,v19_joint_projection,5,nan,nan,5,92cd0e1df36d65bd,f52321725cb2273be6d8f56c3979496ae97d5856ec901df0cf85bb5afb2392ff,0,10.28759765625,,,,,,,,
-9.272056579589844,82.7055435180664,0.0,30.58629608154297,25.404537200927734,8.537736462515939e-07,11.838860699835735,1,9.272056579589844,5.586296081542969,5.404537200927734,0.15406036376953125,1.8388607501983643,1.0,1,16.249657395383505,5.749243866304887,0.0,-1.191595538445626,-9.344345092773438,82.69942474365234,7.62939453125e-06,30.531780242919922,25.369213104248047,8.537736462515939e-07,12.012894815637216,1,9.344345092773438,5.531780242919922,5.369213104248047,0.14794158935546875,2.012894868850708,1.0,1,16.249657395383505,5.749243866304887,0.0,-1.1970097917176046,-9.334930419921875,82.69647216796875,0.00310516357421875,30.433902740478516,25.51122283935547,8.537736462515939e-07,11.884779339351628,1,9.334930419921875,5.433902740478516,5.511222839355469,0.144989013671875,1.8847793340682983,1.0131057500839233,1,15.895930126255749,5.849241061926161,-0.013105769382404755,-1.211480100375789,-9.262382507324219,82.65345764160156,0.01621246337890625,30.603591918945312,25.398338317871094,8.537736462515939e-07,9.69325230505757,0,9.262382507324219,5.6035919189453125,5.398338317871094,0.1019744873046875,-0.306747704744339,1.0,0,16.249657395383505,5.749243866304887,0.0,-1.1875227817162612,-9.331680297851562,82.63693237304688,0.04449462890625,31.703399658203125,24.749000549316406,8.537736462515939e-07,9.808990412241847,0,9.331680297851562,6.703399658203125,4.749000549316406,0.08544921875,-0.19100958108901978,1.0043179988861084,0,15.99448759436855,5.729395344575633,-0.004317979624242378,-1.192889148340006,0,0,1,0,-0.306747704744339,0.08544921875,-0.306747704744339,1.0,426109,2,0.6000000238418579,v19_frozen,v19_frozen,v19_joint_projection,6,nan,nan,6,a0c6a5e342754459,6dff00ed2653f9392b8d5bfd3de99b1eb4e4d2a81aef48f65939479f9109e1c0,0,9.262382507324219,,,,,,,,
-5.275062561035156,79.19290161132812,0.0679168701171875,27.020442962646484,22.817893981933594,0.13956967372334456,11.198981890422903,1,5.275062561035156,2.0204429626464844,2.8178939819335938,0.5,1.1989818811416626,1.0,1,17.94703965320352,7.536873236617407,0.0,-0.7498297957381035,-5.269889831542969,79.18016052246094,0.08802032470703125,27.10888671875,22.814895629882812,0.13956967372334456,8.979253513315106,0,5.269889831542969,2.10888671875,2.8148956298828125,0.4872589111328125,-1.0207464694976807,1.0,0,17.94703965320352,7.536873236617407,0.0,-0.7505185937336533,-5.2894134521484375,79.1783676147461,0.06804656982421875,26.978572845458984,22.44470977783203,0.13956967372334456,8.844844069382722,0,5.2894134521484375,1.9785728454589844,2.4447097778320312,0.48546600341796875,-1.155155897140503,1.0020744800567627,0,18.22736624382136,7.52356551744837,-0.0020745017660574344,-0.7515864370189387,-5.2823638916015625,79.16205596923828,0.05741119384765625,26.93978500366211,22.502796173095703,1.0000000000002647,10.14342780446189,1,5.2823638916015625,1.9397850036621094,2.502796173095703,0.46915435791015625,0.1434278041124344,1.0,1,17.94703965320352,7.536873236617407,0.0,-0.7505558503353343,-5.332572937011719,79.12997436523438,0.0565643310546875,26.399677276611328,22.216995239257812,1.0000000000002647,9.895242767007966,0,5.332572937011719,1.3996772766113281,2.2169952392578125,0.43707275390625,-0.10475723445415497,0.9894413352012634,0,18.451843944275424,7.668069981065807,0.010558649891522325,-0.765439714376006,0,0,1,0,-1.155155897140503,0.43707275390625,-1.155155897140503,0.9894413352012634,426111,4,0.5,v19_frozen,v19_frozen,v19_joint_projection,7,nan,nan,7,d79c39d0b372dbd6,0dfdfd29d747ce1509336f7c9396ec071059da2385147a1564a40b43f8026959,0,5.269889831542969,,,,,,,,
-3.1941909790039062,78.4437484741211,0.13538360595703125,26.682483673095703,22.501651763916016,0.9999999999999002,11.795060443902637,1,3.1941909790039062,1.6824836730957031,2.5016517639160156,0.5,1.795060396194458,1.0,1,18.092236158727232,8.522180897112241,0.0,-1.1031711567714673,-3.212432861328125,78.43634796142578,0.14707183837890625,26.531085968017578,22.460357666015625,0.6180056077586904,9.902040427762113,0,3.212432861328125,1.5310859680175781,2.460357666015625,0.4925994873046875,-0.09795957058668137,1.0,0,18.092236158727232,8.522180897112241,0.0,-1.1089504819161824,-3.2239303588867188,78.44818878173828,0.14939117431640625,25.93402099609375,22.342552185058594,0.6180056077586904,9.686873502746105,0,3.2239303588867188,0.93402099609375,2.3425521850585938,0.5044403076171875,-0.31312650442123413,1.000921368598938,0,18.580652215259118,8.525420011063744,-0.0009213334703158996,-1.125702121049753,-3.1549911499023438,78.3900146484375,0.14186859130859375,26.286251068115234,22.54452896118164,0.9999999999999002,10.234130757288272,1,3.1549911499023438,1.2862510681152344,2.5445289611816406,0.44626617431640625,0.23413075506687164,1.0,1,18.092236158727232,8.522180897112241,0.0,-1.0990127788656365,-3.0757522583007812,78.38158416748047,0.1630401611328125,25.905296325683594,22.60382080078125,0.9999999999999002,10.093654169561876,1,3.0757522583007812,0.9052963256835938,2.60382080078125,0.437835693359375,0.09365417063236237,0.9810609817504883,1,18.10383717421366,8.412076703823471,0.018939025565653717,-1.0949309527156115,0,0,1,0,-0.31312650442123413,0.437835693359375,-0.31312650442123413,0.9810609817504883,426115,4,0.5,v19_frozen,v19_frozen,v19_joint_projection,8,nan,nan,8,8406d4aecc0770aa,2ce0b6915393bfc4001ed62c2a5fb840513fd38cbe5bddce61c28a81558ecdf3,0,3.0757522583007812,,,,,,,,
-7.091484069824219,79.40762329101562,0.00023651123046875,27.190597534179688,21.23395538330078,1.2074182697257333e-06,11.577854517389639,1,7.091484069824219,2.1905975341796875,1.2339553833007812,0.47812652587890625,1.5778545141220093,1.0,1,17.328170332242102,6.417595919875,0.0,-0.5356551197575145,-7.093849182128906,79.40263366699219,0.00020599365234375,27.24496078491211,21.080612182617188,1.2074182697257333e-06,11.550111249091676,1,7.093849182128906,2.2449607849121094,1.0806121826171875,0.47313690185546875,1.5501112937927246,1.0,1,17.328170332242102,6.417595919875,0.0,-0.541947833944422,-7.08050537109375,79.38803100585938,0.01590728759765625,27.43798828125,21.196868896484375,1.2074182697257333e-06,11.452412992930741,1,7.08050537109375,2.43798828125,1.196868896484375,0.45853424072265625,1.4524129629135132,1.0024281740188599,1,17.055186233645262,6.431005725579845,-0.002428134101472779,-0.5498720988846948,-7.090126037597656,79.37073516845703,0.0249481201171875,27.218067169189453,21.387374877929688,1.0000000000006293,9.251384401504493,0,7.090126037597656,2.218067169189453,1.3873748779296875,0.4412384033203125,-0.7486156225204468,1.0,0,17.328170332242102,6.417595919875,0.0,-0.5310350741778856,-7.1244049072265625,79.34413146972656,0.0845947265625,27.223567962646484,21.241539001464844,1.0000000000006293,8.741375280729926,0,7.1244049072265625,2.2235679626464844,1.2415390014648438,0.41463470458984375,-1.2586246728897095,0.9898560643196106,0,17.170990231650137,6.357249680808613,0.010143961995175145,-0.5357104951853201,0,0,1,0,-1.2586246728897095,0.41463470458984375,-1.2586246728897095,0.9898560643196106,426116,4,0.6000000238418579,v19_frozen,v19_frozen,v19_joint_projection,9,nan,nan,9,ef5519cf0a9912a6,7e10061b8aaab4f1abd2e0b899c271b936aefc7e6f3124dbd9d5de753fff71df,0,7.08050537109375,,,,,,,,
